X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-78.938832329999968,36.009512073000053,4216,0008127705,VA MEDICAL CENTER - DURHAM,508 FULTON ST,NOT AVAILABLE,DURHAM,NC,27705,NOT AVAILABLE,(919) 286-0411,MILITARY,OPEN,-999,DURHAM,37063,USA,36.0095120730001,-78.93883233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2016-04-22T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-22T00:00:00.000Z,http://www.durham.va.gov/,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,2015-04-21T00:00:00.000Z
-78.876955835999979,35.087822621000036,4217,0008528301,VA MEDICAL CENTER - FAYETTEVILLE,2300 RAMSEY ST,NOT AVAILABLE,FAYETTEVILLE,NC,28301,NOT AVAILABLE,(910) 488-2120,MILITARY,OPEN,-999,CUMBERLAND,37051,USA,35.087822621,-78.876955836,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2016-04-22T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-22T00:00:00.000Z,http://www.fayettevillenc.va.gov/,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,2015-04-21T00:00:00.000Z
-82.483540851999976,35.588613788000025,4218,0008928805,CHARLES GEORGE VA MEDICAL CENTER,1100 TUNNEL RD,NOT AVAILABLE,ASHEVILLE,NC,28805,NOT AVAILABLE,(828) 298-7911,MILITARY,OPEN,-999,BUNCOMBE,37021,USA,35.588613788,-82.483540852,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2016-04-22T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-22T00:00:00.000Z,http://www.asheville.va.gov/,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,2015-04-21T00:00:00.000Z
-80.488157758999989,35.684199841000066,4219,0009028144,W. G. (BILL) HEFNER VA MEDICAL CENTER,1601 BRENNER AVE,NOT AVAILABLE,SALISBURY,NC,28144,NOT AVAILABLE,(704) 638-9000,MILITARY,OPEN,-999,ROWAN,37159,USA,35.6841998410001,-80.488157759,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2016-04-22T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-22T00:00:00.000Z,http://www.salisbury.va.gov/,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y,2015-04-21T00:00:00.000Z
-80.044150381999941,36.090960321000068,4220,0000000126,KERNERSVILLE MEDICAL CENTER-ER,1750 KERNERSVILLE MEDICAL PKWY,NOT AVAILABLE,KERNERSVILLE,NC,27284,NOT AVAILABLE,(336) 564-4000,GENERAL ACUTE CARE,CLOSED,-999,FORSYTH,37067,USA,36.0909603210001,-80.0441503819999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www2.ncdhhs.gov/,2015-05-16T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-23T00:00:00.000Z,https://www.novanthealth.org/kernersville-medical-center.aspx,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-05-16T00:00:00.000Z
-78.261445413999965,34.031361210000057,4221,0000000128,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,240 HOSPITAL DR NE,NOT AVAILABLE,BOLIVIA,NC,28422,NOT AVAILABLE,(910) 721-1700,GENERAL ACUTE CARE,OPEN,74,BRUNSWICK,37019,USA,34.0313612100001,-78.261445414,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-23T00:00:00.000Z,http://local.elitehearingnetwork.com/bolivia-nc-hearing-center.html,NOT AVAILABLE,NOT AVAILABLE,37,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-05-16T00:00:00.000Z
-78.867622517999962,35.738923014000065,4222,0000000129,WAKEMED APEX HEALTHPLEX,120 HEALTHPLEX WAY,NOT AVAILABLE,APEX,NC,27502,NOT AVAILABLE,(919) 350-2300,GENERAL ACUTE CARE,OPEN,-999,WAKE,37183,USA,35.7389230140001,-78.867622518,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-23T00:00:00.000Z,http://www.wakemed.org/landing.cfm?id=759,NOT AVAILABLE,NOT AVAILABLE,37,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-05-16T00:00:00.000Z
-80.110085620999939,34.977721882000019,4223,0014128170,CAROLINAS HEALTHCARE SYSTEM - ANSON,2301 US HIGHWAY 74 WEST,NOT AVAILABLE,WADESBORO,NC,28170,NOT AVAILABLE,(704) 694-5131,GENERAL ACUTE CARE,OPEN,15,ANSON,37007,USA,34.977721882,-80.1100856209999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-25T00:00:00.000Z,http://www.carolinashealthcare.org/anson,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,15,NOT AVAILABLE,Y,2016-01-25T00:00:00.000Z
-79.10759203799995,35.029733910000061,4224,0014228170,CAPE FEAR VALLEY HOKE HOSPITAL,201 MEDICAL PAVILION DRIVE,NOT AVAILABLE,RAEFORD,NC,28376,NOT AVAILABLE,(910) 615-4000,GENERAL ACUTE CARE,OPEN,41,HOKE,37093,USA,35.0297339100001,-79.107592038,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-25T00:00:00.000Z,http://www.capefearvalley.com/hospitals/hoke.html,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,41,NOT AVAILABLE,N,2016-01-25T00:00:00.000Z
-81.356548749999945,35.241865106000013,4225,0014328086,CAROLINAS CONTINUECARE AT KINGS MOUNTAIN,706 WEST KING STREET,NOT AVAILABLE,KINGS MOUNTAIN,NC,28086,NOT AVAILABLE,(980) 487-5520,LONG TERM CARE,OPEN,28,CLEVELAND,37045,USA,35.241865106,-81.3565487499999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-26T00:00:00.000Z,http://continuecare.org/kings-mountain/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,28,NOT AVAILABLE,N,2016-01-26T00:00:00.000Z
-80.600843650999934,35.44281606100003,4226,0014528025,CAROLINAS REHABILITATION - NORTHEAST,487 LAKE CONCORD ROAD,NOT AVAILABLE,CONCORD,NC,28025,NOT AVAILABLE,(704) 355-3398,REHABILITATION,OPEN,40,CABARRUS,37025,USA,35.442816061,-80.6008436509999,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-26T00:00:00.000Z,http://www.carolinashealthcare.org/rehabilitation,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,40,NOT AVAILABLE,N,2016-01-26T00:00:00.000Z
-79.149218660999964,35.02100061000003,4227,0014628376,FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,6408 FAYETTEVILLE ROAD,NOT AVAILABLE,RAEFORD,NC,28376,NOT AVAILABLE,(910) 878-6000,GENERAL ACUTE CARE,OPEN,8,HOKE,37093,USA,35.02100061,-79.149218661,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-27T00:00:00.000Z,https://www.firsthealth.org/directory/hospitals-and-service-locations/firsthealth-moore-regional-hospital-hoke-campus,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,8,NOT AVAILABLE,Y,2016-01-27T00:00:00.000Z
-80.747726087999979,35.306757427000029,4228,0014728217,CAROLINA CONTINUECARE AT UNIVERSITY,8800 NORTH TRYON ST,4TH FLOOR,CHARLOTTE,NC,28217,NOT AVAILABLE,(704) 863-8300,LONG TERM CARE,OPEN,35,MECKLENBURG,37119,USA,35.306757427,-80.747726088,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-28T00:00:00.000Z,http://continuecare.org/charlotte/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,35,NOT AVAILABLE,N,2016-01-28T00:00:00.000Z
-80.871225575999972,35.090827211000025,4229,0014828210,CAROLINA CONTINUECARE AT PINEVILLE,10648 PARK ROAD,3RD FLOOR,CHARLOTTE,NC,28210,NOT AVAILABLE,(704) 667-8050,LONG TERM CARE,OPEN,40,MECKLENBURG,37119,USA,35.090827211,-80.871225576,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-01-28T00:00:00.000Z,http://continuecare.org/pineville/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,40,NOT AVAILABLE,N,2016-01-28T00:00:00.000Z
-80.297522726999958,36.074722361000056,4230,0014927103,SELECT SPECIALTY HOSPITAL - WINSTON SALEM,3333 SILAS CREEK PARKWAY,6TH FLOOR,WINSTON SALEM,NC,27103,NOT AVAILABLE,(336) 760-4668,GENERAL ACUTE CARE,OPEN,42,FORSYTH,37067,USA,36.0747223610001,-80.2975227269999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-02-22T00:00:00.000Z,http://winstonsalem.selectspecialtyhospitals.com/,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,42,NOT AVAILABLE,NOT AVAILABLE,2016-02-22T00:00:00.000Z
-78.900606701999948,36.037497914000021,4231,0015027704,SELECT SPECIALTY HOSPITAL - DURHAM,3643 NORTH ROXBORO STREET,6TH FLOOR,DURHAM,NC,27704,NOT AVAILABLE,(919) 470-9159,GENERAL ACUTE CARE,OPEN,30,DURHAM,37063,USA,36.037497914,-78.9006067019999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-02-22T00:00:00.000Z,http://durham.selectspecialtyhospitals.com/,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,30,NOT AVAILABLE,NOT AVAILABLE,2016-02-22T00:00:00.000Z
-79.78604811299995,36.091017988000019,4232,0015127401,SELECT SPECIALTY HOSPITAL - GREENSBORO,1200 NORTH ELM STREET,NOT AVAILABLE,GREENSBORO,NC,27401,NOT AVAILABLE,(336) 832-5700,GENERAL ACUTE CARE,OPEN,30,GUILFORD,37081,USA,36.091017988,-79.7860481129999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2016-02-22T00:00:00.000Z,http://greensboro.selectspecialtyhospitals.com/,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,30,NOT AVAILABLE,NOT AVAILABLE,2016-02-22T00:00:00.000Z
-80.194822664999933,35.364443197000078,4233,0010428002,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN STREET,NOT AVAILABLE,ALBEMARLE,NC,28002,NOT AVAILABLE,(704) 984-4347,GENERAL ACUTE CARE,OPEN,109,STANLY,37167,USA,35.3644431970001,-80.1948226649999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stanly.org,NOT AVAILABLE,STANLY REGIONAL MEDICAL CENTER,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,109,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.178894551999974,35.898374112000049,2086,0014428603,ALEXANDER HOSPITAL,PO BOX 2568,NOT AVAILABLE,HICKORY,NC,28603,NOT AVAILABLE,(828) 377-4745,GENERAL ACUTE CARE,OPEN,25,ALEXANDER,37003,USA,35.8983741120001,-81.178894552,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,UNVERIFIED,2016-01-26T00:00:00.000Z,http://www.fryemedctr.com/en-US/Pages/default.aspx,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,25,NOT AVAILABLE,N,2016-01-26T00:00:00.000Z
-78.89699466899998,36.043036072000056,2215,0001327704,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,NOT AVAILABLE,DURHAM,NC,27704,NOT AVAILABLE,(919) 956-9300,GENERAL ACUTE CARE,OPEN,18,DURHAM,37063,USA,36.0430360720001,-78.896994669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-09-25T00:00:00.000Z,http://www.ncspecialty.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,18,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-80.853572295999982,35.549204784000032,2216,0008828117,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,NOT AVAILABLE,MOORESVILLE,NC,28117,NOT AVAILABLE,(704) 660-4010,GENERAL ACUTE CARE,OPEN,105,IREDELL,37097,USA,35.549204784,-80.853572296,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.lnrmc.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,105,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.15791164599996,36.159193039000058,2217,0011828659,WILKES REGIONAL MEDICAL CENTER,1370 WEST 'D' STREET,NOT AVAILABLE,NORTH WILKESBORO,NC,28659,NOT AVAILABLE,(336) 651-8100,GENERAL ACUTE CARE,OPEN,130,WILKES,37193,USA,36.1591930390001,-81.1579116459999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.wilkesregional.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,130,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-76.729283680999956,35.862782083000063,2218,0011527962,WASHINGTON COUNTY HOSPITAL,958 U S HIGHWAY 64 EAST,NOT AVAILABLE,PLYMOUTH,NC,27962,NOT AVAILABLE,(252) 793-4135,GENERAL ACUTE CARE,OPEN,49,WASHINGTON,37187,USA,35.8627820830001,-76.729283681,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-11T00:00:00.000Z,wch.hmccah.com/‎,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,49,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-77.85231080799997,35.976155970000036,2223,0001027804,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DR.,NOT AVAILABLE,ROCKY MOUNT,NC,27804,NOT AVAILABLE,(252) 443-8070,GENERAL ACUTE CARE,OPEN,353,NASH,37127,USA,35.97615597,-77.852310808,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.nhcs.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,353,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-77.921284814999964,34.205463843000068,2224,0001128401,NEW HANOVER REGIONAL MEDICAL CENTER,2228 S. 17TH STREET/FISCAL SERVICES,NOT AVAILABLE,WILMINGTON,NC,28401,NOT AVAILABLE,(910) 343-7040,GENERAL ACUTE CARE,OPEN,769,NEW HANOVER,37129,USA,34.2054638430001,-77.921284815,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.nhhn.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,769,LEVEL II,Y,2013-03-22T00:00:00.000Z
-81.203598579999948,35.489918139000054,1933,0004128093,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER ROAD,NOT AVAILABLE,LINCOLNTON,NC,28093,NOT AVAILABLE,(704) 735-3071,GENERAL ACUTE CARE,OPEN,101,LINCOLN,37109,USA,35.4899181390001,-81.2035985799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.carolinashealthcare.org/body.cfm?id=7626,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,101,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-77.072254,35.839790695000026,1934,0000427892,MARTIN GENERAL HOSPITAL,310 SOUTH MCCASKEY ROAD,NOT AVAILABLE,WILLIAMSTON,NC,27892,NOT AVAILABLE,(252) 809-6179,GENERAL ACUTE CARE,OPEN,49,MARTIN,37117,USA,35.839790695,-77.072254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.martingeneral.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,49,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-77.919875067999953,34.550667552000043,1935,0001828425,"PENDER MEMORIAL HOSPITAL, INC.",507 E FREMONT STREET,NOT AVAILABLE,BURGAW,NC,28425,NOT AVAILABLE,(910) 259-5451,GENERAL ACUTE CARE,OPEN,86,PENDER,37141,USA,34.5506675520001,-77.919875068,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.pendermemorial.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,86,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-82.549990549999961,35.580556693000055,1948,0003028801,ASHEVILLE SPECIALTY HOSPITAL,428 BILTMORE AVE,NOT AVAILABLE,ASHEVILLE,NC,28801,NOT AVAILABLE,(828) 213-5400,LONG TERM CARE,OPEN,34,BUNCOMBE,37021,USA,35.5805566930001,-82.54999055,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.missionhospitals.org/acute-care,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,34,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-77.821183762999965,35.971412615000077,1949,0009127804,LIFECARE HOSPITALS OF NORTH CAROLINA,1051 NOELL LANE,NOT AVAILABLE,ROCKY MOUNT,NC,27804,NOT AVAILABLE,(252) 451-2300,LONG TERM CARE,OPEN,50,NASH,37127,USA,35.9714126150001,-77.821183763,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lifecare-hospitals.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,50,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-76.908676395999962,34.895165535000039,1955,0013128533,NAVAL HEALTH CLINIC CHERRY POINT,BEAUFORT ROAD,BUILDING 4385,CHERRY POINT,NC,28533,NOT AVAILABLE,(252) 466-0266,GENERAL ACUTE CARE,OPEN,-999,CRAVEN,37049,USA,34.895165535,-76.908676396,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2013-10-02T00:00:00.000Z,http://www.med.navy.mil/sites/cpoint/Pages/default.aspx,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
