X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,TOT_RES,TOT_STAFF,BEDS,EXCESS_BED,OWNERSHIP,MEDICAIDID,MEDICAREID,STATE_LIC,SOURCETYPE
-81.27360940824758,35.719664340037291,9668,3751,BRIAN CENTER HEALTH & REHABILITATION/HICKORY EAST,"3031 TATE BOULEVARD, SE",NOT AVAILABLE,HICKORY,NC,28602,NOT AVAILABLE,(828) 322-3343,NURSING HOME,OPEN,170,CATAWBA,37035,USA,35.7196643400373,-81.2736094082476,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,170,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0337,NURSING FACILITY
-80.868063797206446,35.797712584768014,9671,3754,BRIAN CENTER HEALTH & REHABILITATION/STATESVILLE,520 VALLEY STREET,NOT AVAILABLE,STATESVILLE,NC,28677,7935,(704) 873-0517,NURSING HOME,OPEN,147,IREDELL,37097,USA,35.797712584768,-80.8680637972064,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,147,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0176,NURSING FACILITY
-82.088268778681154,35.905867931859639,9674,3753,BRIAN CENTER HEALTH & REHABILITATION/SPRUCE PINE,218 LAUREL CREEK COURT,NOT AVAILABLE,SPRUCE PINE,NC,28777,3134,(828) 765-7312,NURSING HOME,OPEN,133,MITCHELL,37121,USA,35.9058679318596,-82.0882687786811,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,133,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0433,NURSING FACILITY
-77.992149642991606,34.727125249031076,9686,3755,BRIAN CENTER HEALTH & REHABILITATION/WALLACE,647 SOUTH RAILROAD STREET,NOT AVAILABLE,WALLACE,NC,28466,0447,(910) 285-9700,NURSING HOME,OPEN,80,DUPLIN,37061,USA,34.7271252490311,-77.9921496429916,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,80,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0481,NURSING FACILITY
-82.566468460351132,35.706836991334107,9687,3756,BRIAN CENTER HEALTH & REHABILITATION/WEAVERVILLE,78 WEAVER BOULEVARD,NOT AVAILABLE,WEAVERVILLE,NC,28787,NOT AVAILABLE,(828) 645-4297,NURSING HOME,OPEN,132,BUNCOMBE,37021,USA,35.7068369913341,-82.5664684603511,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,132,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0532,NURSING FACILITY
-76.930380891964532,35.990304070076824,9688,3758,BRIAN CENTER HEALTH & REHABILITATION/WINDSOR,1306 SOUTH KING STREET,NOT AVAILABLE,WINDSOR,NC,27983,9663,(252) 794-5146,NURSING HOME,OPEN,82,BERTIE,37015,USA,35.9903040700768,-76.9303808919645,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,82,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0491,NURSING FACILITY
-80.604166089393459,35.451872321350599,9715,3760,BRIAN CENTER HEALTH & RETIREMENT/CABARRUS,250 BISHOP LANE,NOT AVAILABLE,CONCORD,NC,28025,2888,(704) 788-6400,NURSING HOME,OPEN,90,CABARRUS,37025,USA,35.4518723213506,-80.6041660893935,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0498,NURSING FACILITY
-78.471202255179904,35.636050166881766,9716,3761,BRIAN CENTER HEALTH & RETIREMENT/CLAYTON,204 DAIRY ROAD,NOT AVAILABLE,CLAYTON,NC,27520,9420,(919) 553-8232,NURSING HOME,OPEN,90,JOHNSTON,37101,USA,35.6360501668818,-78.4712022551799,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0475,NURSING FACILITY
-80.850364999944759,35.473132000441517,9717,3717,AUTUMN CARE OF CORNELIUS,19530 MOUNT ZION PARKWAY,NOT AVAILABLE,CORNELIUS,NC,28031,NOT AVAILABLE,(704) 997-2970,NURSING HOME,OPEN,102,MECKLENBURG,37119,USA,35.4731320004415,-80.8503649999448,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,102,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0643,NURSING FACILITY
-80.798112264869076,35.578700802899789,9718,3764,BRIAN CENTER HEALTH & RETIREMENT/MOORESVILLE,752 EAST CENTER AVENUE,NOT AVAILABLE,MOORESVILLE,NC,28115,2568,(704) 663-3448,NURSING HOME,OPEN,131,IREDELL,37097,USA,35.5787008028998,-80.7981122648691,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,131,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0238,NURSING FACILITY
-82.018964000088488,35.702374999606612,9719,3720,AUTUMN CARE OF MARION,NOT AVAILABLE,NOT AVAILABLE,MARION,NC,28752,NOT AVAILABLE,(828) 652-6701,NURSING HOME,OPEN,125,MCDOWELL,37111,USA,35.7023749996066,-82.0189640000885,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,125,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0346,NURSING FACILITY
-77.933927999577463,35.9715520003246,9737,3724,AUTUMN CARE OF NASH,NOT AVAILABLE,NOT AVAILABLE,NASHVILLE,NC,27856,NOT AVAILABLE,(252) 462-0070,NURSING HOME,OPEN,80,NASH,37127,USA,35.9715520003246,-77.9339279995775,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,80,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0602,NURSING FACILITY
-79.227787999816314,34.992608000259054,9739,3725,AUTUMN CARE OF RAEFORD,NOT AVAILABLE,NOT AVAILABLE,RAEFORD,NC,28376,0010,(910) 875-4280,NURSING HOME,OPEN,140,HOKE,37093,USA,34.9926080002591,-79.2277879998163,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,140,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0438,NURSING FACILITY
-81.54243821395238,35.296707150914344,9740,37393,WHITE OAK MANOR-SHELBY,"401 NORTH MORGAN STREET;",NOT AVAILABLE,SHELBY,NC,28150,4434,(704) 482-7326,NURSING HOME,OPEN,160,CLEVELAND,37045,USA,35.2967071509144,-81.5424382139524,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,160,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0398,NURSING FACILITY
-83.012552000074706,35.461417999840862,9741,3730,AUTUMN CARE OF WAYNESVILLE,NOT AVAILABLE,NOT AVAILABLE,WAYNESVILLE,NC,28786,NOT AVAILABLE,(828) 456-7381,NURSING HOME,OPEN,100,HAYWOOD,37087,USA,35.4614179998409,-83.0125520000747,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0366,NURSING FACILITY
-82.236865624648814,35.208936185356713,9743,37394,WHITE OAK MANOR-TRYON,"70 OAK STREET;",NOT AVAILABLE,TRYON,NC,28782,1535,(828) 859-9161,NURSING HOME,OPEN,100,POLK,37149,USA,35.2089361853567,-82.2368656246488,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0399,NURSING FACILITY
-81.676866000065786,36.128880999858318,9744,3747,BLOWING ROCK REHAB DAVANT EXTENDED CARE CTR,NOT AVAILABLE,NOT AVAILABLE,BLOWING ROCK,NC,28605,NOT AVAILABLE,(828) 295-3136,NURSING HOME,OPEN,72,WATAUGA,37189,USA,36.1288809998583,-81.6768660000658,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,72,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0638,NURSING FACILITY
-80.293843480891894,36.158621114972505,9746,3765,BRIAN CENTER HEALTH & RETIREMENT/WINSTON SALEM,4911 BRIAN CENTER LANE,NOT AVAILABLE,WINSTON-SALEM,NC,27106,6423,(336) 744-5674,NURSING HOME,OPEN,80,FORSYTH,37067,USA,36.1586211149725,-80.2938434808919,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,80,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0266,NURSING FACILITY
-79.848298601799002,36.063094688369233,9748,37396,WHITESTONE: A MASONIC AND EASTERN STAR COMMUNITY,700 SOUTH HOLDEN ROAD,NOT AVAILABLE,GREENSBORO,NC,27407,2399,(336) 299-0031,NURSING HOME,OPEN,100,GUILFORD,37081,USA,36.0630946883692,-79.848298601799,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0141,NURSING FACILITY
-77.940437000267309,35.709984999807943,10005,3757,BRIAN CENTER HEALTH & REHABILITATION/WILSON,2501 DOWNING STREET,NOT AVAILABLE,WILSON,NC,27895,NOT AVAILABLE,(252) 237-6300,NURSING HOME,OPEN,99,WILSON,37195,USA,35.7099849998079,-77.9404370002673,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,99,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0487,NURSING FACILITY
-79.347157999841784,36.413417000194443,10008,3759,BRIAN CENTER HEALTH & REHABILITATION/YANCEYVILLE,NOT AVAILABLE,NOT AVAILABLE,YANCEYVILLE,NC,27379,2006,(336) 694-5916,NURSING HOME,OPEN,157,CASWELL,37033,USA,36.4134170001944,-79.3471579998418,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,157,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0434,NURSING FACILITY
-81.241374000010069,35.456389999998571,10023,3762,BRIAN CENTER HEALTH & RETIREMENT/LINCOLNTON,NOT AVAILABLE,NOT AVAILABLE,LINCOLNTON,NC,28093,0249,(704) 735-8065,NURSING HOME,OPEN,128,LINCOLN,37109,USA,35.4563899999986,-81.2413740000101,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,128,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0385,NURSING FACILITY
-81.341467515813179,35.751049981571448,10026,3766,BRIAN CENTER HEALTH AND REHABILITATION HICKORY/VIEWMONT,220 13TH AVE PLACE NW,NOT AVAILABLE,HICKORY,NC,28601,NOT AVAILABLE,(828) 328-5646,NURSING HOME,OPEN,104,CATAWBA,37035,USA,35.7510499815714,-81.3414675158132,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,104,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0409,NURSING FACILITY
-82.737295477104567,35.224467608393468,10029,3767,BRIAN CENTER HEALTH AND REHABILITATION/BREVARD,115 N COUNTRY CLUB ROAD,NOT AVAILABLE,BREVARD,NC,28712,1096,(828) 884-2031,NURSING HOME,OPEN,147,TRANSYLVANIA,37175,USA,35.2244676083935,-82.7372954771046,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,147,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0277,NURSING FACILITY
-80.749913303056474,35.20030620556696,10052,3768,BRIAN CENTER HEALTH AND REHABILITATION/CHARLOTTE,5939 REDDMAN ROAD,NOT AVAILABLE,CHARLOTTE,NC,28212,1654,(704) 563-6862,NURSING HOME,OPEN,120,MECKLENBURG,37119,USA,35.200306205567,-80.7499133030565,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0363,NURSING FACILITY
-76.492565158854973,36.202454235174848,10060,3773,BRIAN CENTER HEALTH AND REHABILITATION/HERTFORD,1300 DON JUAN ROAD,NOT AVAILABLE,HERTFORD,NC,27944,2602,(252) 426-5391,NURSING HOME,OPEN,78,PERQUIMANS,37143,USA,36.2024542351749,-76.492565158855,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,78,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0432,NURSING FACILITY
-79.779124942562021,36.508494453756093,10063,3770,BRIAN CENTER HEALTH AND REHABILITATION/EDEN,226 NORTH OAKLAND AVENUE,NOT AVAILABLE,EDEN,NC,27288,0548,(336) 623-1750,NURSING HOME,OPEN,112,ROCKINGHAM,37157,USA,36.5084944537561,-79.779124942562,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,112,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0361,NURSING FACILITY
-82.982136784584895,35.493173957911878,10066,3774,BRIAN CENTER HEALTH AND REHABILITATION/WAYNESVILLE,516 WALL STREET,NOT AVAILABLE,WAYNESVILLE,NC,28786,3861,(828) 452-3154,NURSING HOME,OPEN,95,HAYWOOD,37087,USA,35.4931739579119,-82.9821367845849,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,95,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0520,NURSING FACILITY
-80.287283520118308,35.798918364291126,10079,3775,BRIAN CENTER NURSING CARE/LEXINGTON,279 BRIAN CENTER LANE,NOT AVAILABLE,LEXINGTON,NC,27292,NOT AVAILABLE,(336) 249-7521,NURSING HOME,OPEN,106,DAVIDSON,37057,USA,35.7989183642911,-80.2872835201183,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,106,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0010,NURSING FACILITY
-80.779258356787693,35.238905704934375,10090,3776,BRIAN CENTER NURSING CARE/SHAMROCK,2727 SHAMROCK DRIVE,NOT AVAILABLE,CHARLOTTE,NC,28205,2215,(704) 563-0886,NURSING HOME,OPEN,100,MECKLENBURG,37119,USA,35.2389057049344,-80.7792583567877,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0465,NURSING FACILITY
-80.476312574965334,35.671644659873209,10095,3777,BRIGHTMOOR NURSING CENTER,610 WEST FISHER STREET,NOT AVAILABLE,SALISBURY,NC,28145,2167,(704) 633-2781,NURSING HOME,OPEN,101,ROWAN,37159,USA,35.6716446598732,-80.4763125749653,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,101,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0050,NURSING FACILITY
-79.015869879591207,35.939201218061839,10144,3779,BRITTHAVEN OF CHAPEL HILL,1716 LEGION ROAD,NOT AVAILABLE,CHAPEL HILL,NC,27517,NOT AVAILABLE,(919) 942-2280,NURSING HOME,OPEN,140,ORANGE,37135,USA,35.9392012180618,-79.0158698795912,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,140,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0239,NURSING FACILITY
-77.224744674627004,35.000189099847148,10209,3780,BROOK STONE LIVING CENTER,8990 HIGHWAY 17 SOUTH,NOT AVAILABLE,POLLOCKSVILLE,NC,28573,0429,(252) 224-0112,NURSING HOME,OPEN,100,JONES,37103,USA,35.0001890998471,-77.224744674627,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0508,NURSING FACILITY
-80.787389065353054,35.134321296790468,10259,3781,BROOKDALE CARRIAGE CLUB PROVIDENCE,5800 OLD PROVIDENCE ROAD,NOT AVAILABLE,CHARLOTTE,NC,28226,NOT AVAILABLE,(704) 365-8551,NURSING HOME,OPEN,44,MECKLENBURG,37119,USA,35.1343212967905,-80.7873890653531,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,44,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0574,NURSING FACILITY
-80.285058693603801,36.144769487022238,10263,3782,BROOKRIDGE RETIREMENT COMMUNITY,1199 HAYES FOREST DRIVE,NOT AVAILABLE,WINSTON SALEM,NC,27106,NOT AVAILABLE,(336) 759-1044,NURSING HOME,OPEN,113,FORSYTH,37067,USA,36.1447694870222,-80.2850586936038,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,113,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0067,NURSING FACILITY
-80.731243961039922,34.926027993896867,10279,37395,WHITE OAK OF WAXHAW,700 HOWIE MINE ROAD,NOT AVAILABLE,WAXHAW,NC,28173,9715,(704) 243-7640,NURSING HOME,OPEN,100,UNION,37179,USA,34.9260279938969,-80.7312439610399,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0628,NURSING FACILITY
-77.960428806144478,35.399841919369116,10281,37398,WILLOW CREEK NURSING AND REHABILITATION CENTER,"2401 WAYNE MEMORIAL DRIVE;",NOT AVAILABLE,GOLDSBORO,NC,27532,1419,(919) 736-2121,NURSING HOME,OPEN,200,WAYNE,37191,USA,35.3998419193691,-77.9604288061445,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,200,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0379,NURSING FACILITY
-82.554334944901768,35.607979076573201,10301,3783,BROOKS-HOWELL HOME,266 MERRIMON AVENUE,NOT AVAILABLE,ASHEVILLE,NC,28801,1218,(828) 253-6712,NURSING HOME,OPEN,58,BUNCOMBE,37021,USA,35.6079790765732,-82.5543349449018,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,58,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0107,NURSING FACILITY
-79.07956589415069,36.059720736023216,10325,3784,BROOKSHIRE NURSING CENTER,300 MEADOWLAND DRIVE,NOT AVAILABLE,HILLSBOROUGH,NC,27278,NOT AVAILABLE,(919) 644-6714,NURSING HOME,OPEN,100,ORANGE,37135,USA,36.0597207360232,-79.0795658941507,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0545,NURSING FACILITY
-82.29152021778377,35.910756054748163,10338,3785,BROOKSIDE REHABILITATION AND CARE,310 PENSACOLA ROAD,NOT AVAILABLE,BURNSVILLE,NC,28714,3318,(828) 682-9759,NURSING HOME,OPEN,140,YANCEY,37199,USA,35.9107560547482,-82.2915202177838,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,140,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0467,NURSING FACILITY
-81.393503811052014,35.393389404197706,10342,3791,CAROLINA CARE CENTER,111 HARRILSON ROAD,NOT AVAILABLE,CHERRYVILLE,NC,28021,9541,(704) 435-4161,NURSING HOME,OPEN,107,GASTON,37071,USA,35.3933894041977,-81.393503811052,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,107,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0287,NURSING FACILITY
