OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
3874,10192671,RAPID CARE FAMILY MEDICINE AND URGENT CARE,910-425-5999,4534 RAEFORD ROAD, ,FAYETTEVILLE,NC,28304,3230,CUMBERLAND,37051,LOC ON THE NORTH SIDE OF THE T-INTERSECTION OF RAEFORD RD & SCOTLAND DR., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127886303,-78.9549683,35.0438524,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2426
3875,10422365,OLD TOWN IMMEDIATE CARE,336-922-1102,3734 REYNOLDA ROAD, ,WINSTON SALEM,NC,27106,2240,FORSYTH,37067,SOUTHWEST SIDE OF REYNOLDA ROAD BETWEEN PRATT RD AND WINONA ST, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17043616,-80.3245713,36.1610818,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2467
3891,10197863,ECIM URGENT MEDICAL CARE,252-636-1001,2117 SOUTH GLENBURNIE ROAD, ,NEW BERN,NC,28562,2239,CRAVEN,37049,"EAST SIDE OF GLENBURNIE RD, BETWEEN TRENT RD AND US HWY 17", , , ,2006-01-10T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112084330,-77.0978986,35.0953286,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3892,10197859,PEDIATRIC URGENT CARE,910-347-7773,1703 COUNTRY CLUB ROAD,SUITE 103,JACKSONVILLE,NC,28546,6006,ONSLOW,37133,ON THE NORTH SIDE OF COUNTRY CLUB RD BETWEEN VILLA DR AND WESTERN BLVD, , , ,2006-01-10T00:00:00.000Z,PHONE,2006-08-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102734812,-77.3826006,34.7678204,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3907,11527233,HAYWOOD REGIONAL MEDICAL CENTER - URGENT CARE CENTER WEST,828-452-8890,556 HAZELWOOD AVENUE, ,WAYNESVILLE,NC,28786,2067,HAYWOOD,37087,LOCATED ON THE NORTHEAST CORNER OF HAZELWOOD AVE AND WESTWOOD CIR, , , ,2009-04-15T00:00:00.000Z,PHONE,2009-04-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102102892,-83.0047045,35.4787263,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3927,10197874,PRESBYTERIAN URGENT CARE - MATTHEWS,704-841-2023,1700 MATTHEWS TOWNSHIP PARKWAY, ,MATTHEWS,NC,28105,4658,MECKLENBURG,37119,"SOUTH SIDE OF MATTHEWS TOWNSHIP PARKWAY, 184 YARDS SOUTHWEST OF INTERSECTION MATTHEWS TOWNSHIP PARKWAY AND INDEPENDENCE POINTE PARKWAY", , , ,2006-01-02T00:00:00.000Z,PHONE,2006-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28185583,-80.7100906,35.1218934,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3942,10193941,WEST PRIMARY URGENT CARE,910-522-8888,923 WEST 3RD STREET, ,PEMBROKE,NC,28372,9684,ROBESON,37155,LOC AT THE SOUTHEAST CORNER OF WEST 3RD STREET AND REDMOND ROAD., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109838495,-79.214083,34.6868237,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2464
3968,10192675,WHITEVILLE URGENT CARE,910-640-2009,614 NORTH JK POWELL BOULEVARD, ,WHITEVILLE,NC,28472,3008,COLUMBUS,37047,"LOCATED ON THE EAST SIDE OF NORTH JK POWELL BOULEVARD, .01 MILE SOUTH OF THE INTERSECTION OF SMITH ALY AND NORTH JK POWELL BOULEVARD.", , , ,2006-12-19T00:00:00.000Z,PHONE,2006-12-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102391574,-78.7081011,34.3379292,NAVTEQ,2006Q3,ONENTITY,YES,TGS,UC_2447
3972,10421896,SANDHILLS URGENT CARE,910-692-5555,10935 SOUTH UNITED STATES HIGHWAY 15 501, ,SOUTHERN PINES,NC,28387, ,MOORE,37125,IN BETWEEN MURRAY HILL RD AND PINEHURST AVE. LOCATED ON THE EAST SIDE OF US 15 501., , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102396521,-79.4207245,35.1626891,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2353
4013,11527223,OUTER BANKS URGENT CARE,252-261-8040,4923 SOUTH CROATAN HIGHWAY, ,NAGS HEAD,NC,27959,9709,DARE,37055,LOCATED ON THE EAST SIDE OF S CROATAN HWY APPROX. 0.10 MILE NORTH OF E MALL DR, , , ,2009-04-14T00:00:00.000Z,PHONE,2009-04-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",128095157,-75.615411,35.9393612,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4025,10421917,PROMED MINOR EMERGENCY CENTER,704-216-2504,628 WEST INNES STREET, ,SALISBURY,NC,28144,4143,ROWAN,37159,LOC AT THE SOUTHEAST CORNER OF NORTH CRAIGE STREET AND WEST INNES STREET., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102409617,-80.4756258,35.6728382,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2450
4026,10421908,NEXTCARE URGENT CARE - LUMBERTON,910-738-7241,2601 NORTH ELM STREET,PROFESSIONAL PLAZA SUITE A,LUMBERTON,NC,28358, ,ROBESON,37155,LOC AT THE NORTHWEST CORNER OF WEST 26TH STREET AND NORTH ELM STREET., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125341179,-79.0085074,34.6357198,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2403
4027,10425860,CLEMMONS URGENT AND PRIMARY CARE,336-712-8225,2245 LEWISVILLE CLEMMONS ROAD,SUITE C,CLEMMONS,NC,27012,7461,FORSYTH,37067,ON THE EAST SIDE OF LEWISVILLE CLEMMONS ROAD BETWEEN SOUTH PEACE HAVEN ROAD AND SEDALIA DRIVE, , , ,2008-02-06T00:00:00.000Z,PHONE,2008-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17067099,-80.3867275,36.0432452,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4028,10425857,BEACHCARE URGENT MEDICAL CARE,252-808-3696,5059 STATE HIGHWAY 70 WEST, ,MOREHEAD CITY,NC,28557, ,CARTERET,37031,ON THE SOUTH SIDE OF US-70 .12 MILES EAST OF JONES ROAD, , , ,2008-02-06T00:00:00.000Z,PHONE,2008-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",704996903,-76.7987944,34.7360697,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4034,10844654,MED ONE CARE,910-401-5688,413 OWEN DRIVE,SUITE 202,FAYETTEVILLE,NC,28304,3411,CUMBERLAND,37051,"LOC ON THE EAST SIDE OF OWEN DR, LESS THAN .1 MILES SOUTH OF PLAYER AVE.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102701286,-78.9329181,35.038292,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4037,10843877,DAWSON STREET URGENT CARE,910-667-0470,608 DAWSON STREET, ,WILMINGTON,NC,28401,5712,NEW HANOVER,37129,"LOCATED ON THE SOUTH SIDE OF DAWSON STREET, BETWEEN SOUTH 6TH STREET AND SOUTH 7TH STREET.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102406049,-77.9400994,34.2241423,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4048,10192672,MEDEX URGENT CARE,910-221-3030,504 OWEN DRIVE, ,FAYETTEVILLE,NC,28304,3417,CUMBERLAND,37051,"LOC ON THE WEST SIDE OF OWEN DR, LESS THAN .1 MILES NORTH OF SANDHURST DR.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102422872,-78.9331528,35.0362559,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4051,10421914,NEXTCARE URGENT CARE - FAYETTEVILLE,910-483-4647,217 GLENSFORD DRIVE, ,FAYETTEVILLE,NC,28314,0892,CUMBERLAND,37051,LOC ON THE EAST SIDE OF THE T-INTERSECTION OF CAMPGROUND CHURCH RD & GLENSFORD DR., , , ,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102696224,-78.9603701,35.0660617,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2434
4062,11521649,ROMEDICAL CARE INCORPORATED,704-638-9990,1035 LINCOLNTON ROAD, ,SALISBURY,NC,28144,6277,ROWAN,37159,SOUTHEAST SIDE OF THE INTERSECTION OF LINCOLNTON RD AND MITCHELL AVE, , , ,2009-03-17T00:00:00.000Z,PHONE,2009-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109856527,-80.4963591,35.6644527,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4077,10844151,PHYSICIANS URGENT CARE,910-630-5000,5511 RAEFORD ROAD,SUITE 150,FAYETTEVILLE,NC,28304,2058,CUMBERLAND,37051,LOC ON THE SOUTHWEST CORNER OF THE T-INTERSECTION OF DUKE ST & RAEFORD RD., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127879981,-78.9752691,35.0437939,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4081,10993700,MEDICAL CLINIC,828-625-9121,2556 MEMORIAL HIGHWAY, ,LAKE LURE,NC,28746,6300,RUTHERFORD,37161,LOCATED ON THE NORTH SIDE OF US-64 BETWEEN HARRIS ROAD AND WASHBURN DRIVE., , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102402538,-82.2238123,35.4307282,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4087,10421923,DUKE URGENT CARE CENTERS - HILLANDALE,919-383-4355,1901 HILLANDALE ROAD,SUITE D,DURHAM,NC,27705,2664,DURHAM,37063,LOC ON THE WEST SIDE OF THE T-INTERSECTION OF HILLANDALE RD & FAWN AVE., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17083888,-78.9364559,36.0334648,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2466
4088,10193908,BOWEN PRIMARY AND URGENT CARE PROFESSIONAL ASSOCIATION,828-325-0950,1470 9TH AVENUE NORTHEAST, ,HICKORY,NC,28601,4104,CATAWBA,37035,"LOC ON THE SOUTHWEST SIDE OF 9TH AVE NE, LESS THAN .1 MILES NORTHWEST OF 15TH ST NE.", , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102537098,-81.3082527,35.7400487,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2371
4089,10843824,CAROLINA QUICK CARE,252-537-5600,1261 JULIAN R ALLSBROOK HIGHWAY, ,ROANOKE RAPIDS,NC,27870,5127,HALIFAX,37083,LOCATED ON THE SOUTHWEST CORNER OF JULIAN ALLSBROOK HIGHWAY AND CARDINAL DRIVE., , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102953949,-77.6421857,36.4346211,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4090,10193047,NATIONAL URGENT CARE AND FAMILY PRACTICE,704-637-5544,812 WEST INNES STREET, ,SALISBURY,NC,28144,4152,ROWAN,37159,"NORTH SIDE OF WEST INNES STREET, 142 YARDS WEST OF SOUTH WEST STREET", , , ,2006-01-03T00:00:00.000Z,PHONE,2006-01-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109859551,-80.4782283,35.6744025,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4091,10193929,PROMPT MEDICAL AT BATTLEGROUND,336-545-1515,3402 BATTLEGROUND AVENUE, ,GREENSBORO,NC,27410,2404,GUILFORD,37081,LOCATED ON THE NORTHEAST SIDE OF BATTLEGROUND AVENUE .10 MILES SOUTHEAST OF THE INTERSECTION OF DEVONSHIRE DRIVE AND BATTLEGROUND AVENUE., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127907714,-79.8461294,36.1240961,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2415
4095,10993724,PEDIATRIC EXPRESS,919-467-7425,6402 MCCRIMMON PARKWAY, ,MORRISVILLE,NC,27560, ,WAKE,37183,LOCATED ON THE NORTH SIDE OF MCCRIMMON PKY BETWEEN OLD MAYNARD RD AND BLUFFTON DR., , , ,2009-01-29T00:00:00.000Z,PHONE,2009-01-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",118979114,-78.8587697,35.8341078,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4111,10844655,HAYMOUNT URGENT CARE,910-484-1210,1909 BRAGG BOULEVARD,SUITE 94,FAYETTEVILLE,NC,28303,4350,CUMBERLAND,37051,LOC ON THE SOUTHEAST CORNER OF THE INTERSECTION OF GLENVILLE AVE & BRAGG BLVD., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102420316,-78.9111907,35.0687454,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4114,10843828,CAROLINA QUICK CARE,252-451-3411,2503-B FOREST HILLS ROAD, ,WILSON,NC,27893,3460,WILSON,37195,"LOCATED ON THE WEST SIDE OF FOREST HILLS ROAD, BETWEEN WESTWOOD AVENUE AND RALEIGH ROAD.", , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102811623,-77.9526374,35.7346289,NAVTEQ,2008Q1,ONENTITY,NO,TGS, 
4125,10844651,AEGIS FAMILY HEALTH CENTERS,336-760-5400,1930 PEACE HAVEN ROAD, ,WINSTON SALEM,NC,27106,4817,FORSYTH,37067,LOCATED ON THE NORTHWEST SIDE OF PEACE HAVEN ROAD .20 MILES NORTHEAST OF THE INTERSECTION OF ROBINHOOD ROAD AND PEACE HAVEN ROAD., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17050101,-80.3130689,36.1189443,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4126,10844652,SLATER ACADEMY FAMILY MEDICINE AND URGENT CARE,336-771-7000,3009 WAUGHTOWN STREET, ,WINSTON SALEM,NC,27107,1634,FORSYTH,37067,LOCATED ON THE NORTH SIDE OF WAUGHTOWN STREET .10 MILES EAST OF THE INTERSECTION OF REYNOLDS PARK ROAD AND WAUGHTOWN STREET., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17060007,-80.1793688,36.0788326,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4131,10844147,LAKEVIEW URGENT CARE AND FAMILY CLINIC,910-423-7771,3622 NORTH MAIN STREET, ,HOPE MILLS,NC,28348,1937,CUMBERLAND,37051,"LOC ON THE SOUTHWEST SIDE OF N MAIN ST, LESS THAN .1 MILES SOUTHEAST OF BOATMANS DR.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109855324,-78.9471978,34.9728084,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4145,10843863,QUICKMED URGENT CARE,919-938-0257,514 NORTH BRIGHTLEAF BOULEVARD, ,SMITHFIELD,NC,27577,4407,JOHNSTON,37101,SOUTHEAST SIDE OF BRIGHTLEAF BLVD BETWEEN NORTH STREET AND HOSPITAL RD, , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125334146,-78.3318412,35.5123424,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4164,10193940,EDGEWATER MEDICAL CENTER,910-893-4111,100 SOUTH 10TH STREET, ,LILLINGTON,NC,27546,6690,HARNETT,37085,LOCATED ON THE NORTHWEST CORNER OF DUNCAN STREET WEST AND SOUTH 10TH STREET., , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102619721,-78.8172252,35.4048058,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2461
4173,10192153,CAROLINA QUICK CARE,252-451-3411,550 NORTH WINSTEAD AVENUE, ,ROCKY MOUNT,NC,27804,2231,NASH,37127,LOCATED ON THE WEST SIDE OF NORTH WINSTEAD AVENUE BETWEEN CURTIS ELLIS DRIVE AND PROFESSIONAL DRIVE., , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102401383,-77.8494225,35.9731134,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2469
4194,10197867,MED CENTER 1,252-353-1464,1688 EAST ARLINGTON BOULEVARD, ,GREENVILLE,NC,27858,5871,PITT,37147,LOCATED AT SW CORNER OF WIMBLEDON DR AND E ARLINGTON BLVD., , , ,2009-02-13T00:00:00.000Z,PHONE,2009-02-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",116042085,-77.3596345,35.5714783,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
